URL,Title,Image-source,Sub-title
content/there-may-never-be-a-silver-bullet-for-covid-19.html,"There may never be a ""silver bullet"" for Covid-19",files/12Punkt/1 NEWSROOM/UnitedNations/202006WHO.jpg,"There might never be a “silver bullet” for Covid-19 in the form of a perfect vaccine, and the road to normality could be long, the World Health Organization has said."
content/deutschland-liefert-waffen-in-kriegsgebiete.html,Deutschland liefert Waffen in Kriegsgebiete,files/12Punkt/3 BUSINESS/Econ/202006TurkeyTroops.jpg,"Die Türkei hat im vergangenen Jahr Kriegswaffen für 344,6 Millionen Euro aus Deutschland erhalten und damit mehr als ein Drittel der gesamten deutschen Kriegswaffenexporte."
content/der-ballermann-auf-malle-soll-der-vergangenheit-angehoeren.html,"Der ""Ballermann"" auf Malle soll der Vergangenheit angehören",files/12Punkt/6 MAGAZINE/Travel/Europe/202006Ballermann.jpg,"Dort, wo um diese Jahreszeit Tausende deutsche Mallorca-Urlauber ausgelassen feiern würden, sitzen nun Spanier und Residenten in den wenigen geöffneten Lokalen. Der Strand ist relativ gut besucht – doch statt Deutsch wird hier fast ausschließlich Spanisch oder Katalanisch gesprochen. Die Mallorquiner haben sich ihre Playa de Palma zurückerobert, so scheint es."
content/if-he-loses-it-he-could-end-up-in-jail.html,"If he loses it, he could end up in jail",files/12Punkt/1 NEWSROOM/America/DonaldTrump/202009TrumpWisconsin02.jpg,"No one wanted the president to go to Kenosha. Not the governor of Wisconsin, Tony Evers. Not the mayor of Kenosha, John Antaramin. And probably not a majority of Kenoshans. And so Donald Trump decided that the only thing that made sense was for him to go to Kenosha."
content/senate-democrats-file-ethics-complaint-against-hawley-cruz.html,"Senate Democrats file ethics complaint against Hawley, Cruz",files/12Punkt/1 NEWSROOM/America/Republicans/21012021JoshHawley.jpg,"Democrats are requesting an investigation into the pair of senators over their objections to the election results. A group of Senate Democrats filed an ethics complaint Thursday against GOP Sens. Josh Hawley and Ted Cruz, over their Jan. 6 efforts to object to the 2020 presidential election results."
content/hacker-attack-obviously-had-completely-different-targets.html,Hacker attack obviously had completely different targets,files/12Punkt/3 BUSINESS/Media/Facebook/202007JackDorseyTwitter.jpg,Twitter says up to 8 accounts had all their data downloaded during its giant hack suggesting the hackers were after more than just Bitcoin.
content/strip-club-employee-may-have-exposed-about-550-people-to-covid-19.html,Strip club employee may have exposed about 550 people to Covid-19,files/12Punkt/6 MAGAZINE/Sex/202008BrassRail.jpg,"Health officials in the Canadian city of Toronto have warned that as many as 550 people may have been exposed to the coronavirus at a downtown strip club after an employee tested positive for the virus. The potential exposure took place just days after the Brass Rail Tavern, one of the city’s best-known strip clubs, was allowed to re-open. The employee worked four shifts in early August, the city said in a statement, without detailing the capacity in which the employee worked."
content/fauci-says-family-has-faced-threats-harassment-amid-pandemic.html,"Fauci says family has faced threats, harassment amid pandemic",files/12Punkt/7 24PLUS/Health/AnthonyFauci/202007AnthonyFauci.jpg,"Dr. Anthony Fauci, the nation’s top infectious disease expert, said he and his family are getting death threats because people don’t like what he says about COVID-19."
content/meghan-personally-complained-to-itv-about-piers-morgan-remarks.html,Meghan personally complained to ITV about Piers Morgan remarks,files/12Punkt/3 BUSINESS/Media/ITV/09032021PiersMorgan2.jpg,"Meghan, the Duchess of Sussex, reportedly filed a formal complaint to the British broadcaster ITV concerning host Piers Morgan's comments about her mental health in her and Prince Harry's recent bombshell interview with Oprah Winfrey."
content/elon-musk-twittert-foto-von-geplanter-fabrik-bei-berlin.html,Elon Musk twittert Foto von geplanter Fabrik bei Berlin,files/12Punkt/5 COMPANIES/Unternehmen/Tesla/202007TeslaBerlin.jpg,"Tesla-Chef Elon Musk selbst hat seine geplante Fabrik in der Nähe von Berlin im Internet vorgestellt. Der Unternehmer zeigte bei Twitter eine Vision der fertigen Anlage in Grünheide in Brandenburg und überschrieb seine Nachricht nur mit ""Giga Berlin""."
content/value-of-cryptocurrency-climbs-5-to-record-high-of-63-000.html,"Value of cryptocurrency climbs 5% to record high of $63,000","Not Found, OR Cannot be extracted using crawler","The value of the cryptocurrency bitcoin has surged to a record high, reaching $63,000. The cryptocurrency, which has risen in value by 450% in the last six months, continued to climb by a further 5% during trading on Tuesday. Bitcoin’s price has more than doubled since the start of 2021. The digital currency has been on a rollercoaster ride in the last year, and was trading at about only $7,000 in April 2020."
content/sun-investigator-says-he-illegally-obtained-information-about-meghan.html,Sun investigator says he illegally obtained information about Meghan,files/12Punkt/6 MAGAZINE/Adel/20032021MeghanMarkle.jpg,"A private investigator employed by the Sun has said he illegally accessed the Duchess of Sussex’s private information shortly after she met Prince Harry. Dan Hanks, who lives in Los Angeles, told the website Byline Investigates that he compiled a 90-page report on the future member of the royal family in October 2016, shortly after the tabloid newspaper first became aware of her relationship with the prince."
content/proverbial-hell-the-coming-wave-of-defaults.html,Proverbial hell:: The coming wave of defaults,files/12Punkt/1 NEWSROOM/Opinion/202009Richardague213.jpg,"With COVID-related income supplements and unemployment benefits now expired or reduced, we face a new wave of mortgage and rental delinquencies, many of which will come in the next few months."
content/william-and-harry-to-walk-apart-as-queen-sits-alone-at-funeral.html,William and Harry to walk apart as Queen sits alone at funeral,files/12Punkt/6 MAGAZINE/Adel/15042021HarryWilliam.jpg,"The Dukes of Cambridge and Sussex will walk apart for their grandfather’s funeral, which is likely to see the Queen sitting alone, details released by Buckingham Palace reveal. Prince William and Prince Harry, whose troubled relationship was further strained after the Sussexes’ controversial interview with Oprah Winfrey, will be separated by their cousin Peter Phillips as they walk behind the coffin of the Duke of Edinburgh on Saturday."
content/hunger-auf-dem-vormarsch.html,Hunger auf dem Vormarsch,"Not Found, OR Cannot be extracted using crawler"
content/wenn-prognosen-eintreffen-gold-ueber-1-800-us-dollar.html,Wenn Prognosen eintreffen: Gold über 1.800 US-Dollar,files/12Punkt/4 MARKETS/Gold/Karatbars/HaraldSeizSP2.jpg,"Den 7. Juli 2020 wird sich Harald Seiz, Chef der internationalen Karatbars-Gruppe, rot im Kalender anstreichen. Zum ersten Mal seit September 2011 liegt der Preis des Metalls jetzt bei über $ 1.800 je Unze. Genau das hatte Harald Seiz frühzeitig prognostiziert."
content/republicans-ridiculed-for-gifting-trump-made-up-tiny-bowl-award.html,Republicans ridiculed for gifting Trump ‘Made Up’ tiny bowl award,files/12Punkt/1 NEWSROOM/America/DonaldTrump/13042021DonaldTrump.jpg,"Donald Trump and his Republican faithful faced ridicule on Monday after Sen. Rick Scott (R-Fla.) posted an image of himself presenting the former president with the so-called “Champion for Freedom” award over the weekend. “President Trump fought for American workers, secured the border, and protected our constitutional rights,” Scott tweeted, alongside the image of himself with Trump holding a ceremonial dish."
content/tim-cook-joins-chorus-in-denouncing-georgia-s-voting-law.html,Tim Cook joins chorus in denouncing Georgia’s voting law,files/12Punkt/5 COMPANIES/Unternehmen/Apple/202008TimCookApple.jpg,Apple chief executive Tim Cook joined the chorus of business leaders who have come out in support of voting rights in light of voting restrictions Georgia’s governor signed into law last week.
